TITLE = "Wynn-Extrapolation"
VARIABLES = "h", "Error_Wynn"
ZONE T="Wynn", I=4, F=POINT
0.25 2.72620908783303e-01
0.0625 1.74325656582e-04
0.015625 5.32826e-09
0.00390625 7.0e-15
